timestamp,value_Luftfeuchte,value_Lautstärke,value_Temperatur
2025-03-13 03:16:00+00:00,99.99,42.732002,2.27
2025-03-13 03:17:00+00:00,99.99,42.88667,2.2733333
2025-03-13 03:18:00+00:00,99.99,42.833332,2.3066666
2025-03-13 03:19:00+00:00,99.99,43.586666,2.31
2025-03-13 03:20:00+00:00,99.99,44.444996,2.3016665
2025-03-13 03:21:00+00:00,99.99,43.828,2.32
2025-03-13 03:22:00+00:00,99.99,45.22333,2.31
2025-03-13 03:23:00+00:00,99.99,42.914997,2.3183334
2025-03-13 03:24:00+00:00,99.99,45.978333,2.3549998
2025-03-13 03:25:00+00:00,99.99,47.535,2.3166666
2025-03-13 03:26:00+00:00,99.99,47.88333,2.3466666
2025-03-13 03:27:00+00:00,99.99,50.22,2.3416665
2025-03-13 03:28:00+00:00,99.99,43.531666,2.385
2025-03-13 03:29:00+00:00,99.99,44.096664,2.375
2025-03-13 03:30:00+00:00,99.99,45.41,2.3716667
2025-03-13 03:31:00+00:00,99.99,44.246,2.3799999
2025-03-13 03:32:00+00:00,99.99,47.83,2.3833334
2025-03-13 03:33:00+00:00,99.99,44.821667,2.3783333
2025-03-13 03:34:00+00:00,99.99,44.66,2.3816667
2025-03-13 03:35:00+00:00,99.99,42.62,2.3716667
2025-03-13 03:36:00+00:00,99.99,43.451664,2.36
2025-03-13 03:37:00+00:00,99.99,44.256668,2.3766668
2025-03-13 03:38:00+00:00,99.99,42.914997,2.3633335
2025-03-13 03:39:00+00:00,99.99,43.453335,2.3616667
2025-03-13 03:40:00+00:00,99.99,42.988,2.36
2025-03-13 03:41:00+00:00,99.99,44.149998,2.3333333
2025-03-13 03:42:00+00:00,99.99,42.753338,2.3483334
2025-03-13 03:43:00+00:00,99.99,43.693333,2.3383334
2025-03-13 03:44:00+00:00,99.99,46.111668,2.34
2025-03-13 03:45:00+00:00,99.99,42.995,2.32
2025-03-13 03:46:00+00:00,99.99,43.451664,2.3166666
2025-03-13 03:47:00+00:00,99.99,43.05,2.2983334
2025-03-13 03:48:00+00:00,99.99,43.103333,2.325
2025-03-13 03:49:00+00:00,99.99,42.968334,2.3033333
2025-03-13 03:50:00+00:00,99.99,43.666668,2.3
2025-03-13 03:51:00+00:00,99.99,42.572,2.29
2025-03-13 03:52:00+00:00,99.99,44.36333,2.2883332
2025-03-13 03:53:00+00:00,99.99,45.841663,2.2683332
2025-03-13 03:54:00+00:00,99.99,44.256668,2.2516668
2025-03-13 03:55:00+00:00,99.99,48.47333,2.2466667
2025-03-13 03:56:00+00:00,99.99,46.433334,2.2283332
2025-03-13 03:57:00+00:00,99.99,48.581665,2.2050002
2025-03-13 03:58:00+00:00,99.99,43.89,2.218
2025-03-13 03:59:00+00:00,99.99,42.995,2.1916668
2025-03-13 04:00:00+00:00,99.99,50.569996,2.19
2025-03-13 04:01:00+00:00,99.99,47.158337,2.2
2025-03-13 04:02:00+00:00,99.99,44.418335,2.1633334
2025-03-13 04:03:00+00:00,99.99,44.391666,2.1650002
2025-03-13 04:04:00+00:00,99.99,46.190002,2.1483333
2025-03-13 04:05:00+00:00,99.99,47.48167,2.1483333
2025-03-13 04:06:00+00:00,99.99,47.274,2.112
2025-03-13 04:07:00+00:00,99.99,50.193333,2.115
2025-03-13 04:08:00+00:00,99.99,50.996662,2.1283333
2025-03-13 04:09:00+00:00,99.99,48.475002,2.1066666
2025-03-13 04:10:00+00:00,99.99,49.171665,2.0849998
2025-03-13 04:11:00+00:00,99.99,48.5,2.0779998
2025-03-13 04:12:00+00:00,99.99,46.405,2.0516665
2025-03-13 04:13:00+00:00,99.99,47.454998,2.0533333
2025-03-13 04:14:00+00:00,99.99,48.235,2.0516665
2025-03-13 04:15:00+00:00,99.99,46.111664,2.07
2025-03-13 04:16:00+00:00,99.99,44.955,2.0633333
2025-03-13 04:17:00+00:00,99.99,50.111668,2.0633333
2025-03-13 04:18:00+00:00,99.99,49.46667,2.075
2025-03-13 04:19:00+00:00,99.99,50.836666,2.08
2025-03-13 04:20:00+00:00,99.99,49.079998,2.068
2025-03-13 04:21:00+00:00,99.99,48.36667,2.0649998
2025-03-13 04:22:00+00:00,99.99,48.63667,2.0583332
2025-03-13 04:23:00+00:00,99.99,46.245,2.0683334
2025-03-13 04:24:00+00:00,99.99,43.666668,2.0716665
2025-03-13 04:25:00+00:00,99.99,44.418335,2.0783331
2025-03-13 04:26:00+00:00,99.99,50.405,2.0533333
2025-03-13 04:27:00+00:00,99.99,44.605,2.055
2025-03-13 04:28:00+00:00,99.99,50.193333,2.0483334
2025-03-13 04:29:00+00:00,99.99,49.493332,2.03
2025-03-13 04:30:00+00:00,99.99,47.24,2.02
2025-03-13 04:31:00+00:00,99.99,47.534,2.008
2025-03-13 04:32:00+00:00,99.99,45.868332,1.98
2025-03-13 04:33:00+00:00,99.99,47.559998,1.9783334
2025-03-13 04:34:00+00:00,99.99,47.184998,1.9483334
2025-03-13 04:35:00+00:00,99.99,48.958332,1.9216666
2025-03-13 04:36:00+00:00,99.99,52.315,1.935
2025-03-13 04:37:00+00:00,99.99,52.476665,1.915
2025-03-13 04:38:00+00:00,99.99,44.216,1.9059999
2025-03-13 04:39:00+00:00,99.99,47.051666,1.9083333
2025-03-13 04:40:00+00:00,99.99,52.286667,1.8866667
2025-03-13 04:41:00+00:00,99.99,48.7,1.86
2025-03-13 04:42:00+00:00,99.99,44.443333,1.8433334
2025-03-13 04:43:00+00:00,99.99,48.876667,1.8516668
2025-03-13 04:44:00+00:00,99.99,53.36,1.84
2025-03-13 04:45:00+00:00,99.99,46.808334,1.8233334
2025-03-13 04:46:00+00:00,99.99,43.961666,1.82
2025-03-13 04:47:00+00:00,99.99,52.691666,1.81
2025-03-13 04:48:00+00:00,99.99,48.313335,1.8083334
2025-03-13 04:49:00+00:00,99.99,49.34,1.8039999
2025-03-13 04:50:00+00:00,99.99,44.443333,1.8000001
2025-03-13 04:51:00+00:00,99.99,48.52667,1.7866668
2025-03-13 04:52:00+00:00,99.99,48.581665,1.7916666
2025-03-13 04:53:00+00:00,99.99,47.34667,1.7866665
2025-03-13 04:54:00+00:00,99.99,47.213333,1.795
2025-03-13 04:55:00+00:00,99.99,49.38667,1.7966666
2025-03-13 04:56:00+00:00,99.99,51.72167,1.8000001
2025-03-13 04:57:00+00:00,99.99,51.158337,1.82
2025-03-13 04:58:00+00:00,99.99,47.692,1.816
2025-03-13 04:59:00+00:00,99.99,51.774998,1.84
2025-03-13 05:00:00+00:00,99.99,54.811665,1.8566667
2025-03-13 05:01:00+00:00,99.99,46.726,1.8460001
2025-03-13 05:02:00+00:00,99.99,45.061665,1.8533334
2025-03-13 05:03:00+00:00,99.99,49.01167,1.84
2025-03-13 05:04:00+00:00,99.99,52.171997,1.8399999
2025-03-13 05:05:00+00:00,99.99,48.420002,1.8383335
2025-03-13 05:06:00+00:00,99.99,48.876667,1.8449999
2025-03-13 05:07:00+00:00,99.99,51.59,1.8683333
2025-03-13 05:08:00+00:00,99.99,51.965,1.8583332
2025-03-13 05:09:00+00:00,99.99,51.338,1.8700001
2025-03-13 05:10:00+00:00,99.99,49.333332,1.835
2025-03-13 05:11:00+00:00,99.99,51.455,1.8466667
2025-03-13 05:12:00+00:00,99.99,48.341663,1.8299999
2025-03-13 05:13:00+00:00,99.99,50.943333,1.7966666
2025-03-13 05:14:00+00:00,99.99,49.573334,1.7933334
2025-03-13 05:15:00+00:00,99.99,48.715,1.8016666
2025-03-13 05:16:00+00:00,99.99,50.079998,1.8119999
2025-03-13 05:17:00+00:00,99.99,49.112,1.808
2025-03-13 05:18:00+00:00,99.99,49.333332,1.8133334
2025-03-13 05:19:00+00:00,99.99,45.763336,1.8233334
2025-03-13 05:20:00+00:00,99.99,46.83667,1.8416667
2025-03-13 05:21:00+00:00,99.99,52.073334,1.84
2025-03-13 05:22:00+00:00,99.99,48.123333,1.8433334
2025-03-13 05:23:00+00:00,99.99,53.198334,1.8233334
2025-03-13 05:24:00+00:00,99.99,50.838333,1.8383335
2025-03-13 05:25:00+00:00,99.99,46.861668,1.83
2025-03-13 05:26:00+00:00,99.99,55.054996,1.8416667
2025-03-13 05:27:00+00:00,99.99,48.74167,1.8466667
2025-03-13 05:28:00+00:00,99.99,54.436665,1.8616667
2025-03-13 05:29:00+00:00,99.99,52.52833,1.875
2025-03-13 05:30:00+00:00,99.99,51.993332,1.8833333
2025-03-13 05:31:00+00:00,99.99,47.186665,1.8833333
2025-03-13 05:32:00+00:00,99.99,49.575,1.89
2025-03-13 05:33:00+00:00,99.99,51.23833,1.8849999
2025-03-13 05:34:00+00:00,99.99,47.588333,1.8666667
2025-03-13 05:35:00+00:00,99.99,48.90333,1.8566667
2025-03-13 05:36:00+00:00,99.99,56.505,1.8233334
2025-03-13 05:37:00+00:00,99.99,46.486664,1.8233334
2025-03-13 05:38:00+00:00,99.99,52.180004,1.8266667
2025-03-13 05:39:00+00:00,99.99,57.283337,1.835
2025-03-13 05:40:00+00:00,99.99,53.333332,1.8250002
2025-03-13 05:41:00+00:00,99.99,55.302002,1.8620001
2025-03-13 05:42:00+00:00,99.99,51.10667,1.88
2025-03-13 05:43:00+00:00,99.99,52.181667,1.8683333
2025-03-13 05:44:00+00:00,99.99,50.164997,1.8466667
2025-03-13 05:45:00+00:00,99.99,50.085003,1.835
2025-03-13 05:46:00+00:00,99.99,52.931667,1.8133334
2025-03-13 05:47:00+00:00,99.99,54.86667,1.815
2025-03-13 05:48:00+00:00,99.99,49.118332,1.7916666
2025-03-13 05:49:00+00:00,99.99,50.809998,1.7966666
2025-03-13 05:50:00+00:00,99.99,56.663334,1.79
2025-03-13 05:51:00+00:00,99.99,50.86667,1.7783333
2025-03-13 05:52:00+00:00,99.99,48.554996,1.7666668
2025-03-13 05:53:00+00:00,99.99,49.466663,1.7599999
2025-03-13 05:54:00+00:00,99.99,53.2,1.745
2025-03-13 05:55:00+00:00,99.99,51.77833,1.735
2025-03-13 05:56:00+00:00,99.99,52.208,1.7120001
2025-03-13 05:57:00+00:00,99.99,48.823334,1.7316667
2025-03-13 05:58:00+00:00,99.99,51.91,1.7433333
2025-03-13 05:59:00+00:00,99.99,47.883335,1.7216667
2025-03-13 06:00:00+00:00,99.99,51.88667,1.71
2025-03-13 06:01:00+00:00,99.99,51.054996,1.7266668
2025-03-13 06:02:00+00:00,99.99,52.451664,1.7400001
2025-03-13 06:03:00+00:00,99.99,50.809998,1.735
2025-03-13 06:04:00+00:00,99.99,48.715,1.7466666
2025-03-13 06:05:00+00:00,99.99,53.36333,1.7633333
2025-03-13 06:06:00+00:00,99.99,51.594,1.75
2025-03-13 06:07:00+00:00,99.99,51.24,1.7683333
2025-03-13 06:08:00+00:00,99.99,55.266666,1.7666668
2025-03-13 06:09:00+00:00,99.99,52.475002,1.7616667
2025-03-13 06:10:00+00:00,99.99,51.078335,1.7683333
2025-03-13 06:11:00+00:00,99.99,52.085,1.7574999
2025-03-13 06:12:00+00:00,99.99,51.852,1.772
2025-03-13 06:13:00+00:00,99.99,53.01167,1.7800001
2025-03-13 06:14:00+00:00,99.99,54.41,1.8000001
2025-03-13 06:15:00+00:00,99.99,57.256668,1.805
2025-03-13 06:16:00+00:00,99.99,56.155,1.7983333
2025-03-13 06:17:00+00:00,99.99,49.414997,1.775
2025-03-13 06:18:00+00:00,99.99,53.25333,1.745
2025-03-13 06:19:00+00:00,99.99,53.575,1.6866666
2025-03-13 06:20:00+00:00,99.99,52.87833,1.6233333
2025-03-13 06:21:00+00:00,99.99,52.333996,1.598
2025-03-13 06:22:00+00:00,99.99,57.686665,1.605
2025-03-13 06:23:00+00:00,99.99,53.175,1.5983334
2025-03-13 06:24:00+00:00,99.99,57.73833,1.5916667
2025-03-13 06:25:00+00:00,99.99,52.716663,1.5766667
2025-03-13 06:26:00+00:00,99.99,60.038002,1.562
2025-03-13 06:27:00+00:00,99.99,55.995,1.5300001
2025-03-13 06:28:00+00:00,99.99,54.948334,1.475
2025-03-13 06:29:00+00:00,99.99,58.088333,1.4516667
2025-03-13 06:30:00+00:00,99.99,52.88,1.4566666
2025-03-13 06:31:00+00:00,99.99,53.498333,1.46
2025-03-13 06:32:00+00:00,99.99,52.958332,1.4733334
2025-03-13 06:33:00+00:00,99.99,55.053333,1.495
2025-03-13 06:34:00+00:00,99.99,54.73167,1.515
2025-03-13 06:35:00+00:00,99.99,55.888332,1.515
2025-03-13 06:36:00+00:00,99.99,58.8125,1.52
2025-03-13 06:37:00+00:00,99.99,56.208332,1.535
2025-03-13 06:38:00+00:00,99.99,58.274998,1.525
2025-03-13 06:39:00+00:00,99.99,54.92,1.4883333
2025-03-13 06:40:00+00:00,99.99,55.77667,1.475
2025-03-13 06:41:00+00:00,99.99,53.791668,1.4483334
2025-03-13 06:42:00+00:00,99.99,53.871662,1.4333334
2025-03-13 06:43:00+00:00,99.99,55.645,1.4616667
2025-03-13 06:44:00+00:00,99.99,56.986668,1.4883333
2025-03-13 06:45:00+00:00,99.99,56.316666,1.535
2025-03-13 06:46:00+00:00,99.99,55.559998,1.5899999
2025-03-13 06:47:00+00:00,99.99,59.001667,1.6750001
2025-03-13 06:48:00+00:00,99.99,57.683334,1.71
2025-03-13 06:49:00+00:00,99.99,55.59,1.7950001
2025-03-13 06:50:00+00:00,99.99,55.753998,1.868
2025-03-13 06:51:00+00:00,99.99,55.914997,1.96
2025-03-13 06:52:00+00:00,99.99,57.416668,2.035
2025-03-13 06:53:00+00:00,99.99,57.14833,2.1049998
2025-03-13 06:54:00+00:00,99.99,56.075,2.15
2025-03-13 06:55:00+00:00,99.99,54.65167,2.19
2025-03-13 06:56:00+00:00,99.99,57.255,2.2250001
2025-03-13 06:57:00+00:00,99.99,58.297997,2.274
2025-03-13 06:58:00+00:00,99.99,54.033337,2.33
2025-03-13 06:59:00+00:00,99.99,50.998333,2.3516667
2025-03-13 07:00:00+00:00,99.99,56.72,2.418
2025-03-13 07:01:00+00:00,99.99,51.08,2.4616668
2025-03-13 07:02:00+00:00,99.99,52.15333,2.5666666
2025-03-13 07:03:00+00:00,99.99,51.453335,2.635
2025-03-13 07:04:00+00:00,99.99,52.271996,2.73
2025-03-13 07:05:00+00:00,99.99,54.648335,2.8383331
2025-03-13 07:06:00+00:00,99.99,52.743332,2.9399998
2025-03-13 07:07:00+00:00,99.99,55.563335,3.0583334
2025-03-13 07:08:00+00:00,99.99,54.971664,3.1483333
2025-03-13 07:09:00+00:00,99.99,57.576664,3.176667
2025-03-13 07:10:00+00:00,99.99,56.611668,3.1933334
2025-03-13 07:11:00+00:00,99.99,52.476665,3.2283335
2025-03-13 07:12:00+00:00,99.99,56.478333,3.2533333
2025-03-13 07:13:00+00:00,99.99,50.059998,3.2966664
2025-03-13 07:14:00+00:00,99.99,51.858334,3.2633333
2025-03-13 07:15:00+00:00,99.99,54.948334,3.3283331
2025-03-13 07:16:00+00:00,99.99,61.176666,3.3883333
2025-03-13 07:17:00+00:00,99.99,54.571667,3.4383335
2025-03-13 07:18:00+00:00,99.99,53.2,3.5233333
2025-03-13 07:19:00+00:00,99.99,51.044,3.6079998
2025-03-13 07:20:00+00:00,99.99,56.46,3.6580002
2025-03-13 07:21:00+00:00,99.99,60.7875,3.7125
2025-03-13 07:22:00+00:00,99.99,52.716663,3.8016665
2025-03-13 07:23:00+00:00,99.99,59.135,3.8116665
2025-03-13 07:24:00+00:00,99.99,54.569996,3.8149998
2025-03-13 07:25:00+00:00,99.99,59.215,3.8216667
2025-03-13 07:26:00+00:00,99.99,57.256668,3.8833332
2025-03-13 07:27:00+00:00,99.99,51.161667,3.9383335
2025-03-13 07:28:00+00:00,99.99,51.426666,3.9633334
2025-03-13 07:29:00+00:00,99.99,50.3,4.02
2025-03-13 07:30:00+00:00,99.99,54.248333,4.1183333
2025-03-13 07:31:00+00:00,99.99,55.053333,4.17
2025-03-13 07:32:00+00:00,99.99,52.501667,4.1949997
2025-03-13 07:33:00+00:00,99.99,48.308002,4.22
2025-03-13 07:34:00+00:00,99.99,54.35667,4.311667
2025-03-13 07:35:00+00:00,99.99,55.51,4.4249997
2025-03-13 07:36:00+00:00,99.99,54.543335,4.576667
2025-03-13 07:37:00+00:00,99.99,59.673336,4.6683335
2025-03-13 07:38:00+00:00,99.99,54.73,4.805
2025-03-13 07:39:00+00:00,99.99,52.28833,4.8933334
2025-03-13 07:40:00+00:00,99.99,53.01,5.056667
2025-03-13 07:41:00+00:00,99.99,57.072,5.196
2025-03-13 07:42:00+00:00,99.99,51.83,5.351667
2025-03-13 07:43:00+00:00,99.99,52.153336,5.4966664
2025-03-13 07:44:00+00:00,99.30334,57.336666,5.58
2025-03-13 07:45:00+00:00,98.94666,52.288334,5.7533336
2025-03-13 07:46:00+00:00,98.17166,53.548336,5.8016667
2025-03-13 07:47:00+00:00,97.742004,55.879997,5.808
2025-03-13 07:48:00+00:00,97.670006,51.106663,5.883333
2025-03-13 07:49:00+00:00,96.541664,54.273335,5.965
2025-03-13 07:50:00+00:00,95.43833,54.41,6.11
2025-03-13 07:51:00+00:00,93.758,55.044,6.166
2025-03-13 07:52:00+00:00,93.57166,57.391666,6.2766666
2025-03-13 07:53:00+00:00,93.42667,53.226665,6.33
2025-03-13 07:54:00+00:00,93.475,59.5375,6.425
2025-03-13 07:55:00+00:00,92.8,52.690002,6.56
2025-03-13 07:56:00+00:00,91.956665,49.413334,6.7099996
2025-03-13 07:57:00+00:00,90.795006,51.671665,6.8116665
2025-03-13 07:58:00+00:00,90.77667,55.295,6.895
2025-03-13 07:59:00+00:00,90.785,51.91,7.0400004
2025-03-13 08:00:00+00:00,89.861664,52.423336,7.15
2025-03-13 08:01:00+00:00,88.3725,53.6175,7.1275
2025-03-13 08:02:00+00:00,87.98501,54.27667,7.07
2025-03-13 08:03:00+00:00,88.21,56.263332,7.1066666
2025-03-13 08:04:00+00:00,87.996666,55.831665,7.133333
2025-03-13 08:05:00+00:00,87.761665,54.11333,7.193333
2025-03-13 08:06:00+00:00,87.65,47.278,7.3059998
2025-03-13 08:07:00+00:00,86.445,47.533337,7.4383335
2025-03-13 08:08:00+00:00,85.42333,49.818333,7.5616665
2025-03-13 08:09:00+00:00,85.21667,51.588333,7.748333
2025-03-13 08:10:00+00:00,84.78833,55.86,7.898333
2025-03-13 08:11:00+00:00,83.388,52.947998,7.9660006
2025-03-13 08:12:00+00:00,82.815,51.695004,7.911667
2025-03-13 08:13:00+00:00,82.85,49.816666,7.9466667
2025-03-13 08:14:00+00:00,82.48333,55.78,7.9900002
2025-03-13 08:15:00+00:00,82.151665,54.461666,8.125
2025-03-13 08:16:00+00:00,81.61667,52.448334,8.245
2025-03-13 08:17:00+00:00,81.14667,51.803333,8.351666
2025-03-13 08:18:00+00:00,80.80334,51.186665,8.476666
2025-03-13 08:19:00+00:00,79.90833,53.791668,8.64
2025-03-13 08:20:00+00:00,79.428,53.109997,8.712
2025-03-13 08:21:00+00:00,79.44334,57.309998,8.778333
2025-03-13 08:22:00+00:00,78.51667,50.11333,8.833333
2025-03-13 08:23:00+00:00,77.442,47.826,8.8619995
2025-03-13 08:24:00+00:00,77.21,50.918335,8.91
2025-03-13 08:25:00+00:00,76.64667,52.905,8.846667
2025-03-13 08:26:00+00:00,76.96333,53.953335,8.668333
2025-03-13 08:27:00+00:00,77.58,51.48,8.65
2025-03-13 08:28:00+00:00,77.994995,53.73833,8.68
2025-03-13 08:29:00+00:00,77.848335,56.476665,8.72
2025-03-13 08:30:00+00:00,77.26,54.463333,8.706666
2025-03-13 08:31:00+00:00,76.408005,48.922,8.652
2025-03-13 08:32:00+00:00,76.558334,51.99167,8.736667
2025-03-13 08:33:00+00:00,75.73167,52.395,8.8
2025-03-13 08:34:00+00:00,76.186,48.402,8.889999
2025-03-13 08:35:00+00:00,76.25833,54.543335,9.033333
2025-03-13 08:36:00+00:00,76.028,54.238,9.202
2025-03-13 08:37:00+00:00,74.81167,50.138332,9.178333
2025-03-13 08:38:00+00:00,75.486664,46.513336,9.246667
2025-03-13 08:39:00+00:00,75.950005,51.105,9.29
2025-03-13 08:40:00+00:00,74.95667,49.948334,9.243333
2025-03-13 08:41:00+00:00,75.4275,55.6725,9.375
2025-03-13 08:42:00+00:00,74.4,51.53,9.522
2025-03-13 08:43:00+00:00,72.204994,52.905,9.501666
2025-03-13 08:44:00+00:00,71.435,49.60167,9.498334
2025-03-13 08:45:00+00:00,71.21166,55.13333,9.288333
2025-03-13 08:46:00+00:00,71.71,52.53,9.19
2025-03-13 08:47:00+00:00,72.065,57.068333,9.268333
2025-03-13 08:48:00+00:00,71.44,50.005,9.38
2025-03-13 08:49:00+00:00,70.81,54.656,9.444
2025-03-13 08:50:00+00:00,70.74333,53.281666,9.606667
2025-03-13 08:51:00+00:00,70.84,57.04,9.684999
2025-03-13 08:52:00+00:00,71.095,52.208332,9.724999
2025-03-13 08:53:00+00:00,69.83,50.756668,9.696667
2025-03-13 08:54:00+00:00,69.91167,55.054996,9.503333
2025-03-13 08:55:00+00:00,70.496666,55.50833,9.671666
2025-03-13 08:56:00+00:00,70.43,49.274002,9.792
2025-03-13 08:57:00+00:00,69.78,53.201664,9.868334
2025-03-13 08:58:00+00:00,69.40833,52.47333,9.868333
2025-03-13 08:59:00+00:00,70.299995,49.62833,9.845
2025-03-13 09:00:00+00:00,70.43,56.315002,9.948333
2025-03-13 09:01:00+00:00,69.434,57.879997,10.004
2025-03-13 09:02:00+00:00,69.409996,49.532,9.976
2025-03-13 09:03:00+00:00,69.43833,49.575,9.738334
2025-03-13 09:04:00+00:00,70.245,51.213333,9.6866665
2025-03-13 09:05:00+00:00,70.105,47.375,9.448333
2025-03-13 09:06:00+00:00,70.355,50.676666,9.401667
2025-03-13 09:07:00+00:00,70.785,55.188335,9.531667
2025-03-13 09:08:00+00:00,70.985,52.61,9.6449995
2025-03-13 09:09:00+00:00,70.65,51.99,9.756667
2025-03-13 09:10:00+00:00,70.466,56.266003,9.788
2025-03-13 09:11:00+00:00,70.276665,46.783337,9.843333
2025-03-13 09:12:00+00:00,70.79,52.983334,9.946667
2025-03-13 09:13:00+00:00,70.32833,55.671665,9.97
2025-03-13 09:14:00+00:00,69.541664,53.763332,9.996667
2025-03-13 09:15:00+00:00,68.676,47.892,10.016001
2025-03-13 09:16:00+00:00,69.045,46.163334,9.963333
2025-03-13 09:17:00+00:00,69.28333,49.816666,9.956666
2025-03-13 09:18:00+00:00,68.15667,49.44,9.803333
2025-03-13 09:19:00+00:00,69.158,46.823997,9.702001
2025-03-13 09:20:00+00:00,69.829994,55.591663,9.756667
2025-03-13 09:21:00+00:00,69.338,53.592,9.872
2025-03-13 09:22:00+00:00,68.293335,46.083332,9.966666
2025-03-13 09:23:00+00:00,68.345,44.07,9.995
2025-03-13 09:24:00+00:00,68.604996,46.485,10.005
2025-03-13 09:25:00+00:00,68.48334,48.985,10.09
2025-03-13 09:26:00+00:00,68.895,43.58667,10.1050005
2025-03-13 09:27:00+00:00,69.02167,50.408337,10.315
2025-03-13 09:28:00+00:00,68.331665,53.091663,10.42
2025-03-13 09:29:00+00:00,68.28,46.941666,10.383334
2025-03-13 09:30:00+00:00,68.166664,52.286667,10.293334
2025-03-13 09:31:00+00:00,68.69167,49.198334,10.181666
2025-03-13 09:32:00+00:00,69.096664,48.421665,10.23
2025-03-13 09:33:00+00:00,69.405,51.455,10.16
2025-03-13 09:34:00+00:00,68.065,50.541668,9.861667
2025-03-13 09:35:00+00:00,69.058334,55.940002,9.463333
2025-03-13 09:36:00+00:00,69.456665,55.72333,9.19
2025-03-13 09:37:00+00:00,69.94334,47.64,9.045
2025-03-13 09:38:00+00:00,70.10167,47.668335,8.968333
2025-03-13 09:39:00+00:00,70.726,58.878002,8.872
2025-03-13 09:40:00+00:00,71.155,53.333332,8.835
2025-03-13 09:41:00+00:00,71.38,48.87833,8.73
2025-03-13 09:42:00+00:00,70.136665,53.01167,8.545
2025-03-13 09:43:00+00:00,69.99,51.48167,8.353333
2025-03-13 09:44:00+00:00,70.548,49.336002,8.2
2025-03-13 09:45:00+00:00,71.375,56.183334,8.075
2025-03-13 09:46:00+00:00,71.97833,53.73833,7.9833336
2025-03-13 09:47:00+00:00,72.486664,47.881668,7.863333
2025-03-13 09:48:00+00:00,72.59333,51.295,7.77
2025-03-13 09:49:00+00:00,72.824,51.626,7.7400002
2025-03-13 09:50:00+00:00,73.261665,45.385,7.7700005
2025-03-13 09:51:00+00:00,73.358,50.082,7.75
2025-03-13 09:52:00+00:00,73.365,51.051666,7.775
2025-03-13 09:53:00+00:00,73.64167,57.551666,7.726667
2025-03-13 09:54:00+00:00,73.81167,49.87,7.73
2025-03-13 09:55:00+00:00,74.08667,53.336666,7.6983333
2025-03-13 09:56:00+00:00,73.93166,53.253338,7.668333
2025-03-13 09:57:00+00:00,73.845,55.375,7.638333
2025-03-13 09:58:00+00:00,74.19,53.656666,7.6316667
2025-03-13 09:59:00+00:00,74.47,58.266,7.6879997
2025-03-13 10:00:00+00:00,74.70167,59.539997,7.7466664
2025-03-13 10:01:00+00:00,74.91167,51.456665,7.8199997
2025-03-13 10:02:00+00:00,74.73667,55.321667,7.933333
2025-03-13 10:03:00+00:00,74.47,52.235,8.008333
2025-03-13 10:04:00+00:00,73.81167,51.295,8.155
2025-03-13 10:05:00+00:00,72.935,54.785,8.218333
2025-03-13 10:06:00+00:00,72.244,53.368,8.25
2025-03-13 10:07:00+00:00,71.325005,54.328335,8.223333
2025-03-13 10:08:00+00:00,71.82,53.228333,8.216667
2025-03-13 10:09:00+00:00,71.924995,50.62167,8.283334
2025-03-13 10:10:00+00:00,71.17667,47.076664,8.416667
2025-03-13 10:11:00+00:00,69.621666,49.735,8.3116665
2025-03-13 10:12:00+00:00,70.335,56.291668,8.215
2025-03-13 10:13:00+00:00,70.782,58.297997,8.2
2025-03-13 10:14:00+00:00,70.29833,49.576664,8.14
2025-03-13 10:15:00+00:00,70.195,53.763332,8.098333
2025-03-13 10:16:00+00:00,70.27833,53.308334,7.978333
2025-03-13 10:17:00+00:00,71.18667,50.89,7.9133334
2025-03-13 10:18:00+00:00,70.732,52.208,7.8919997
2025-03-13 10:19:00+00:00,70.775,49.306667,7.8933334
2025-03-13 10:20:00+00:00,71.00167,51.40167,7.815
2025-03-13 10:21:00+00:00,71.46333,49.791668,7.681667
2025-03-13 10:22:00+00:00,71.99334,51.455,7.4966664
2025-03-13 10:23:00+00:00,72.954994,52.420002,7.51
2025-03-13 10:24:00+00:00,73.044,51.95,7.54
2025-03-13 10:25:00+00:00,73.24,55.75333,7.7483335
2025-03-13 10:26:00+00:00,73.312,52.109997,8.064
2025-03-13 10:27:00+00:00,72.68667,54.945004,8.433333
2025-03-13 10:28:00+00:00,71.82166,53.388332,8.858334
2025-03-13 10:29:00+00:00,70.25,52.691666,9.228333
2025-03-13 10:30:00+00:00,68.763336,52.26,9.400001
2025-03-13 10:31:00+00:00,68.458,51.303997,9.358
2025-03-13 10:32:00+00:00,67.586,51.206,9.194
2025-03-13 10:33:00+00:00,68.145,52.233334,9.081667
2025-03-13 10:34:00+00:00,68.74166,49.951664,8.956666
2025-03-13 10:35:00+00:00,68.835,53.455,8.8525
2025-03-13 10:36:00+00:00,68.32,48.888,8.761999
2025-03-13 10:37:00+00:00,68.78333,51.213333,8.738334
2025-03-13 10:38:00+00:00,68.240005,53.204,8.738
2025-03-13 10:39:00+00:00,66.63167,51.0,8.681666
2025-03-13 10:40:00+00:00,67.235,51.936665,8.625
2025-03-13 10:41:00+00:00,67.865,59.300003,8.59
2025-03-13 10:42:00+00:00,67.69,54.86667,8.511666
2025-03-13 10:43:00+00:00,66.72,52.341663,8.3550005
2025-03-13 10:44:00+00:00,66.50833,54.408337,8.16
